Province/State;Country/Region;Lat;Long;Date;Confirmed;Recovered;Deaths
Xinjiang;Mainland China;41.1129;85.2401;07.03.2020;76;72;3
Xinjiang;Mainland China;41.1129;85.2401;08.03.2020;76;73;3
Xinjiang;Mainland China;41.1129;85.2401;09.03.2020;76;73;3
Yunnan;Mainland China;24.974;101.487;22.01.2020;1;0;0
Yunnan;Mainland China;24.974;101.487;23.01.2020;2;0;0
Yunnan;Mainland China;24.974;101.487;24.01.2020;5;0;0
Yunnan;Mainland China;24.974;101.487;25.01.2020;11;0;0
Yunnan;Mainland China;24.974;101.487;26.01.2020;16;0;0
Yunnan;Mainland China;24.974;101.487;27.01.2020;26;0;0
Yunnan;Mainland China;24.974;101.487;28.01.2020;44;0;0
Yunnan;Mainland China;24.974;101.487;29.01.2020;55;0;0
Yunnan;Mainland China;24.974;101.487;30.01.2020;70;0;0
Yunnan;Mainland China;24.974;101.487;31.01.2020;83;1;0
Yunnan;Mainland China;24.974;101.487;01.02.2020;93;2;0
Yunnan;Mainland China;24.974;101.487;02.02.2020;105;3;0
Yunnan;Mainland China;24.974;101.487;03.02.2020;117;5;0
Yunnan;Mainland China;24.974;101.487;04.02.2020;122;5;0
Yunnan;Mainland China;24.974;101.487;05.02.2020;128;5;0
Yunnan;Mainland China;24.974;101.487;06.02.2020;133;7;0
Yunnan;Mainland China;24.974;101.487;07.02.2020;138;12;0
Yunnan;Mainland China;24.974;101.487;08.02.2020;138;17;0
Yunnan;Mainland China;24.974;101.487;09.02.2020;141;18;0
Yunnan;Mainland China;24.974;101.487;10.02.2020;149;19;0
Yunnan;Mainland China;24.974;101.487;11.02.2020;153;20;0
Yunnan;Mainland China;24.974;101.487;12.02.2020;154;26;0
Yunnan;Mainland China;24.974;101.487;13.02.2020;156;27;0
Yunnan;Mainland China;24.974;101.487;14.02.2020;162;36;0
Yunnan;Mainland China;24.974;101.487;15.02.2020;168;42;0
Yunnan;Mainland China;24.974;101.487;16.02.2020;171;42;0
Yunnan;Mainland China;24.974;101.487;17.02.2020;171;47;0
Yunnan;Mainland China;24.974;101.487;18.02.2020;172;57;0
Yunnan;Mainland China;24.974;101.487;19.02.2020;172;60;1
Yunnan;Mainland China;24.974;101.487;20.02.2020;174;79;2
Yunnan;Mainland China;24.974;101.487;21.02.2020;174;96;2
Yunnan;Mainland China;24.974;101.487;22.02.2020;174;107;2
Yunnan;Mainland China;24.974;101.487;23.02.2020;174;115;2
Yunnan;Mainland China;24.974;101.487;24.02.2020;174;124;2
Yunnan;Mainland China;24.974;101.487;25.02.2020;174;129;2
Yunnan;Mainland China;24.974;101.487;26.02.2020;174;144;2
Yunnan;Mainland China;24.974;101.487;27.02.2020;174;150;2
Yunnan;Mainland China;24.974;101.487;28.02.2020;174;156;2
Yunnan;Mainland China;24.974;101.487;29.02.2020;174;157;2
Yunnan;Mainland China;24.974;101.487;01.03.2020;174;163;2
Yunnan;Mainland China;24.974;101.487;02.03.2020;174;168;2
Yunnan;Mainland China;24.974;101.487;03.03.2020;174;169;2
Yunnan;Mainland China;24.974;101.487;04.03.2020;174;169;2
Yunnan;Mainland China;24.974;101.487;05.03.2020;174;169;2
Yunnan;Mainland China;24.974;101.487;06.03.2020;174;170;2
Yunnan;Mainland China;24.974;101.487;07.03.2020;174;170;2
Yunnan;Mainland China;24.974;101.487;08.03.2020;174;170;2
Yunnan;Mainland China;24.974;101.487;09.03.2020;174;170;2
Zhejiang;Mainland China;29.1832;120.0934;22.01.2020;10;0;0
Zhejiang;Mainland China;29.1832;120.0934;23.01.2020;27;0;0
Zhejiang;Mainland China;29.1832;120.0934;24.01.2020;43;1;0
Zhejiang;Mainland China;29.1832;120.0934;25.01.2020;62;1;0
Zhejiang;Mainland China;29.1832;120.0934;26.01.2020;104;1;0
Zhejiang;Mainland China;29.1832;120.0934;27.01.2020;128;1;0
Zhejiang;Mainland China;29.1832;120.0934;28.01.2020;173;3;0
Zhejiang;Mainland China;29.1832;120.0934;29.01.2020;296;3;0
Zhejiang;Mainland China;29.1832;120.0934;30.01.2020;428;4;0
Zhejiang;Mainland China;29.1832;120.0934;31.01.2020;538;14;0
Zhejiang;Mainland China;29.1832;120.0934;01.02.2020;599;21;0
Zhejiang;Mainland China;29.1832;120.0934;02.02.2020;661;32;0
Zhejiang;Mainland China;29.1832;120.0934;03.02.2020;724;43;0
Zhejiang;Mainland China;29.1832;120.0934;04.02.2020;829;62;0
Zhejiang;Mainland China;29.1832;120.0934;05.02.2020;895;78;0
Zhejiang;Mainland China;29.1832;120.0934;06.02.2020;954;94;0
Zhejiang;Mainland China;29.1832;120.0934;07.02.2020;1006;123;0
Zhejiang;Mainland China;29.1832;120.0934;08.02.2020;1048;175;0
Zhejiang;Mainland China;29.1832;120.0934;09.02.2020;1075;201;0
Zhejiang;Mainland China;29.1832;120.0934;10.02.2020;1092;242;0
Zhejiang;Mainland China;29.1832;120.0934;11.02.2020;1117;270;0
Zhejiang;Mainland China;29.1832;120.0934;12.02.2020;1131;321;0
Zhejiang;Mainland China;29.1832;120.0934;13.02.2020;1145;360;0
Zhejiang;Mainland China;29.1832;120.0934;14.02.2020;1155;403;0
Zhejiang;Mainland China;29.1832;120.0934;15.02.2020;1162;428;0
Zhejiang;Mainland China;29.1832;120.0934;16.02.2020;1167;456;0
Zhejiang;Mainland China;29.1832;120.0934;17.02.2020;1171;507;0
Zhejiang;Mainland China;29.1832;120.0934;18.02.2020;1172;535;0
Zhejiang;Mainland China;29.1832;120.0934;19.02.2020;1174;604;0
Zhejiang;Mainland China;29.1832;120.0934;20.02.2020;1175;633;1
Zhejiang;Mainland China;29.1832;120.0934;21.02.2020;1203;679;1
Zhejiang;Mainland China;29.1832;120.0934;22.02.2020;1205;719;1
Zhejiang;Mainland China;29.1832;120.0934;23.02.2020;1205;760;1
Zhejiang;Mainland China;29.1832;120.0934;24.02.2020;1205;782;1
Zhejiang;Mainland China;29.1832;120.0934;25.02.2020;1205;808;1
Zhejiang;Mainland China;29.1832;120.0934;26.02.2020;1205;867;1
Zhejiang;Mainland China;29.1832;120.0934;27.02.2020;1205;932;1
Zhejiang;Mainland China;29.1832;120.0934;28.02.2020;1205;975;1
Zhejiang;Mainland China;29.1832;120.0934;29.02.2020;1205;1016;1
Zhejiang;Mainland China;29.1832;120.0934;01.03.2020;1205;1046;1
Zhejiang;Mainland China;29.1832;120.0934;02.03.2020;1206;1069;1
Zhejiang;Mainland China;29.1832;120.0934;03.03.2020;1213;1093;1
Zhejiang;Mainland China;29.1832;120.0934;04.03.2020;1213;1114;1
Zhejiang;Mainland China;29.1832;120.0934;05.03.2020;1215;1124;1
Zhejiang;Mainland China;29.1832;120.0934;06.03.2020;1215;1147;1
Zhejiang;Mainland China;29.1832;120.0934;07.03.2020;1215;1154;1
Zhejiang;Mainland China;29.1832;120.0934;08.03.2020;1215;1161;1
Zhejiang;Mainland China;29.1832;120.0934;09.03.2020;1215;1176;1
;Thailand;15;101;22.01.2020;2;0;0
;Thailand;15;101;23.01.2020;3;0;0
;Thailand;15;101;24.01.2020;5;0;0
;Thailand;15;101;25.01.2020;7;0;0
;Thailand;15;101;26.01.2020;8;2;0
;Thailand;15;101;27.01.2020;8;2;0
;Thailand;15;101;28.01.2020;14;5;0
;Thailand;15;101;29.01.2020;14;5;0
;Thailand;15;101;30.01.2020;14;5;0
;Thailand;15;101;31.01.2020;19;5;0
;Thailand;15;101;01.02.2020;19;5;0
;Thailand;15;101;02.02.2020;19;5;0
;Thailand;15;101;03.02.2020;19;5;0
;Thailand;15;101;04.02.2020;25;5;0
;Thailand;15;101;05.02.2020;25;5;0
;Thailand;15;101;06.02.2020;25;5;0
;Thailand;15;101;07.02.2020;25;5;0
;Thailand;15;101;08.02.2020;32;10;0
;Thailand;15;101;09.02.2020;32;10;0
;Thailand;15;101;10.02.2020;32;10;0
;Thailand;15;101;11.02.2020;33;10;0
;Thailand;15;101;12.02.2020;33;10;0
;Thailand;15;101;13.02.2020;33;12;0
;Thailand;15;101;14.02.2020;33;12;0
;Thailand;15;101;15.02.2020;33;12;0
;Thailand;15;101;16.02.2020;34;14;0
;Thailand;15;101;17.02.2020;35;15;0
;Thailand;15;101;18.02.2020;35;15;0
;Thailand;15;101;19.02.2020;35;15;0
;Thailand;15;101;20.02.2020;35;15;0
;Thailand;15;101;21.02.2020;35;17;0
;Thailand;15;101;22.02.2020;35;17;0
;Thailand;15;101;23.02.2020;35;21;0
;Thailand;15;101;24.02.2020;35;21;0
;Thailand;15;101;25.02.2020;37;22;0
;Thailand;15;101;26.02.2020;40;22;0
;Thailand;15;101;27.02.2020;40;22;0
;Thailand;15;101;28.02.2020;41;28;0
;Thailand;15;101;29.02.2020;42;28;0
;Thailand;15;101;01.03.2020;42;28;1
;Thailand;15;101;02.03.2020;43;31;1
;Thailand;15;101;03.03.2020;43;31;1
;Thailand;15;101;04.03.2020;43;31;1
;Thailand;15;101;05.03.2020;47;31;1
;Thailand;15;101;06.03.2020;48;31;1
;Thailand;15;101;07.03.2020;50;31;1
;Thailand;15;101;08.03.2020;50;31;1
;Thailand;15;101;09.03.2020;50;31;1
;Japan;36;138;22.01.2020;2;0;0
;Japan;36;138;23.01.2020;1;0;0
;Japan;36;138;24.01.2020;2;0;0
;Japan;36;138;25.01.2020;2;0;0
;Japan;36;138;26.01.2020;4;1;0
;Japan;36;138;27.01.2020;4;1;0
;Japan;36;138;28.01.2020;7;1;0
;Japan;36;138;29.01.2020;7;1;0
;Japan;36;138;30.01.2020;11;1;0
;Japan;36;138;31.01.2020;15;1;0
;Japan;36;138;01.02.2020;20;1;0
;Japan;36;138;02.02.2020;20;1;0
;Japan;36;138;03.02.2020;20;1;0
;Japan;36;138;04.02.2020;22;1;0
;Japan;36;138;05.02.2020;22;1;0
;Japan;36;138;06.02.2020;45;1;0
;Japan;36;138;07.02.2020;25;1;0
;Japan;36;138;08.02.2020;25;1;0
;Japan;36;138;09.02.2020;26;1;0
;Japan;36;138;10.02.2020;26;4;0
;Japan;36;138;11.02.2020;26;9;0
;Japan;36;138;12.02.2020;28;9;0
;Japan;36;138;13.02.2020;28;9;1
;Japan;36;138;14.02.2020;29;9;1
;Japan;36;138;15.02.2020;43;12;1
;Japan;36;138;16.02.2020;59;12;1
;Japan;36;138;17.02.2020;66;12;1
;Japan;36;138;18.02.2020;74;13;1
;Japan;36;138;19.02.2020;84;18;1
;Japan;36;138;20.02.2020;94;18;1
;Japan;36;138;21.02.2020;105;22;1
;Japan;36;138;22.02.2020;122;22;1
;Japan;36;138;23.02.2020;147;22;1
;Japan;36;138;24.02.2020;159;22;1
;Japan;36;138;25.02.2020;170;22;1
;Japan;36;138;26.02.2020;189;22;2
;Japan;36;138;27.02.2020;214;22;4
;Japan;36;138;28.02.2020;228;22;4
;Japan;36;138;29.02.2020;241;32;5
;Japan;36;138;01.03.2020;256;32;6
;Japan;36;138;02.03.2020;274;32;6
;Japan;36;138;03.03.2020;293;43;6
;Japan;36;138;04.03.2020;331;43;6
;Japan;36;138;05.03.2020;360;43;6
;Japan;36;138;06.03.2020;420;46;6
;Japan;36;138;07.03.2020;461;76;6
;Japan;36;138;08.03.2020;502;76;6
;Japan;36;138;09.03.2020;511;76;17
;South Korea;36;128;22.01.2020;1;0;0
;South Korea;36;128;23.01.2020;1;0;0
;South Korea;36;128;24.01.2020;2;0;0
;South Korea;36;128;25.01.2020;2;0;0
;South Korea;36;128;26.01.2020;3;0;0
;South Korea;36;128;27.01.2020;4;0;0
;South Korea;36;128;28.01.2020;4;0;0
;South Korea;36;128;29.01.2020;4;0;0
;South Korea;36;128;30.01.2020;4;0;0
;South Korea;36;128;31.01.2020;11;0;0
;South Korea;36;128;01.02.2020;12;0;0
;South Korea;36;128;02.02.2020;15;0;0
;South Korea;36;128;03.02.2020;15;0;0
;South Korea;36;128;04.02.2020;16;0;0
;South Korea;36;128;05.02.2020;19;0;0
;South Korea;36;128;06.02.2020;23;0;0
;South Korea;36;128;07.02.2020;24;1;0
;South Korea;36;128;08.02.2020;24;1;0
;South Korea;36;128;09.02.2020;25;3;0
;South Korea;36;128;10.02.2020;27;3;0
;South Korea;36;128;11.02.2020;28;3;0
;South Korea;36;128;12.02.2020;28;7;0
;South Korea;36;128;13.02.2020;28;7;0
;South Korea;36;128;14.02.2020;28;7;0
;South Korea;36;128;15.02.2020;28;9;0
;South Korea;36;128;16.02.2020;29;9;0
;South Korea;36;128;17.02.2020;30;10;0
;South Korea;36;128;18.02.2020;31;12;0
;South Korea;36;128;19.02.2020;31;12;0
;South Korea;36;128;20.02.2020;104;16;1
;South Korea;36;128;21.02.2020;204;16;2
;South Korea;36;128;22.02.2020;433;16;2
;South Korea;36;128;23.02.2020;602;18;6
;South Korea;36;128;24.02.2020;833;18;8
;South Korea;36;128;25.02.2020;977;22;10
;South Korea;36;128;26.02.2020;1261;22;12
;South Korea;36;128;27.02.2020;1766;22;13
;South Korea;36;128;28.02.2020;2337;22;13
;South Korea;36;128;29.02.2020;3150;27;16
;South Korea;36;128;01.03.2020;3736;30;17
;South Korea;36;128;02.03.2020;4335;30;28
;South Korea;36;128;03.03.2020;5186;30;28
;South Korea;36;128;04.03.2020;5621;41;35
;South Korea;36;128;05.03.2020;6088;41;35
;South Korea;36;128;06.03.2020;6593;135;42
;South Korea;36;128;07.03.2020;7041;135;44
;South Korea;36;128;08.03.2020;7314;118;50
;South Korea;36;128;09.03.2020;7478;118;53
Taiwan;Taiwan;23.lip;121;22.01.2020;1;0;0
Taiwan;Taiwan;23.lip;121;23.01.2020;1;0;0
Taiwan;Taiwan;23.lip;121;24.01.2020;3;0;0
Taiwan;Taiwan;23.lip;121;25.01.2020;3;0;0
Taiwan;Taiwan;23.lip;121;26.01.2020;4;0;0
Taiwan;Taiwan;23.lip;121;27.01.2020;5;0;0
Taiwan;Taiwan;23.lip;121;28.01.2020;8;0;0
Taiwan;Taiwan;23.lip;121;29.01.2020;8;0;0
Taiwan;Taiwan;23.lip;121;30.01.2020;9;0;0
Taiwan;Taiwan;23.lip;121;31.01.2020;10;0;0
Taiwan;Taiwan;23.lip;121;01.02.2020;10;0;0
Taiwan;Taiwan;23.lip;121;02.02.2020;10;0;0
Taiwan;Taiwan;23.lip;121;03.02.2020;10;0;0
Taiwan;Taiwan;23.lip;121;04.02.2020;11;0;0
Taiwan;Taiwan;23.lip;121;05.02.2020;11;0;0
Taiwan;Taiwan;23.lip;121;06.02.2020;16;1;0
Taiwan;Taiwan;23.lip;121;07.02.2020;16;1;0
Taiwan;Taiwan;23.lip;121;08.02.2020;17;1;0
Taiwan;Taiwan;23.lip;121;09.02.2020;18;1;0
Taiwan;Taiwan;23.lip;121;10.02.2020;18;1;0
Taiwan;Taiwan;23.lip;121;11.02.2020;18;1;0
Taiwan;Taiwan;23.lip;121;12.02.2020;18;1;0
Taiwan;Taiwan;23.lip;121;13.02.2020;18;1;0
Taiwan;Taiwan;23.lip;121;14.02.2020;18;2;0
Taiwan;Taiwan;23.lip;121;15.02.2020;18;2;0
Taiwan;Taiwan;23.lip;121;16.02.2020;20;2;1
Taiwan;Taiwan;23.lip;121;17.02.2020;22;2;1
Taiwan;Taiwan;23.lip;121;18.02.2020;22;2;1
Taiwan;Taiwan;23.lip;121;19.02.2020;23;2;1
Taiwan;Taiwan;23.lip;121;20.02.2020;24;2;1
Taiwan;Taiwan;23.lip;121;21.02.2020;26;2;1
Taiwan;Taiwan;23.lip;121;22.02.2020;26;2;1
Taiwan;Taiwan;23.lip;121;23.02.2020;28;2;1
Taiwan;Taiwan;23.lip;121;24.02.2020;30;5;1
Taiwan;Taiwan;23.lip;121;25.02.2020;31;5;1
Taiwan;Taiwan;23.lip;121;26.02.2020;32;5;1
Taiwan;Taiwan;23.lip;121;27.02.2020;32;5;1
Taiwan;Taiwan;23.lip;121;28.02.2020;34;6;1
Taiwan;Taiwan;23.lip;121;29.02.2020;39;9;1
Taiwan;Taiwan;23.lip;121;01.03.2020;40;9;1
Taiwan;Taiwan;23.lip;121;02.03.2020;41;12;1
Taiwan;Taiwan;23.lip;121;03.03.2020;42;12;1
Taiwan;Taiwan;23.lip;121;04.03.2020;42;12;1
Taiwan;Taiwan;23.lip;121;05.03.2020;44;12;1
Taiwan;Taiwan;23.lip;121;06.03.2020;45;12;1
Taiwan;Taiwan;23.lip;121;07.03.2020;45;12;1
Taiwan;Taiwan;23.lip;121;08.03.2020;45;13;1
Taiwan;Taiwan;23.lip;121;09.03.2020;45;15;1
King County, WA;US;47.6062;-122.3321;22.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;23.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;24.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;25.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;26.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;27.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;28.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;29.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;30.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;31.01.2020;1;0;0
King County, WA;US;47.6062;-122.3321;01.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;02.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;03.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;04.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;05.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;06.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;07.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;08.02.2020;1;0;0
King County, WA;US;47.6062;-122.3321;09.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;10.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;11.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;12.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;13.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;14.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;15.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;16.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;17.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;18.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;19.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;20.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;21.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;22.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;23.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;24.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;25.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;26.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;27.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;28.02.2020;1;1;0
King County, WA;US;47.6062;-122.3321;29.02.2020;6;1;1
King County, WA;US;47.6062;-122.3321;01.03.2020;9;1;1
King County, WA;US;47.6062;-122.3321;02.03.2020;14;1;5
King County, WA;US;47.6062;-122.3321;03.03.2020;21;1;6
King County, WA;US;47.6062;-122.3321;04.03.2020;31;1;9
King County, WA;US;47.6062;-122.3321;05.03.2020;51;1;10
King County, WA;US;47.6062;-122.3321;06.03.2020;58;1;12
King County, WA;US;47.6062;-122.3321;07.03.2020;71;1;15
King County, WA;US;47.6062;-122.3321;08.03.2020;83;1;17
King County, WA;US;47.6062;-122.3321;09.03.2020;83;1;17
Cook County, IL;US;41.7377;-87.6976;22.01.2020;0;0;0
Cook County, IL;US;41.7377;-87.6976;23.01.2020;0;0;0
Cook County, IL;US;41.7377;-87.6976;24.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;25.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;26.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;27.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;28.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;29.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;30.01.2020;1;0;0
Cook County, IL;US;41.7377;-87.6976;31.01.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;01.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;02.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;03.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;04.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;05.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;06.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;07.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;08.02.2020;2;0;0
Cook County, IL;US;41.7377;-87.6976;09.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;10.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;11.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;12.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;13.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;14.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;15.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;16.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;17.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;18.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;19.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;20.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;21.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;22.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;23.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;24.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;25.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;26.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;27.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;28.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;29.02.2020;2;2;0
Cook County, IL;US;41.7377;-87.6976;01.03.2020;3;2;0
Cook County, IL;US;41.7377;-87.6976;02.03.2020;4;2;0
Cook County, IL;US;41.7377;-87.6976;03.03.2020;4;2;0
Cook County, IL;US;41.7377;-87.6976;04.03.2020;4;2;0
Cook County, IL;US;41.7377;-87.6976;05.03.2020;5;2;0
Cook County, IL;US;41.7377;-87.6976;06.03.2020;5;2;0
Cook County, IL;US;41.7377;-87.6976;07.03.2020;6;2;0
Cook County, IL;US;41.7377;-87.6976;08.03.2020;7;2;0
Cook County, IL;US;41.7377;-87.6976;09.03.2020;7;2;0
Macau;Macau;22.1667;113.55;22.01.2020;1;0;0
Macau;Macau;22.1667;113.55;23.01.2020;2;0;0
Macau;Macau;22.1667;113.55;24.01.2020;2;0;0
Macau;Macau;22.1667;113.55;25.01.2020;2;0;0
Macau;Macau;22.1667;113.55;26.01.2020;5;0;0
Macau;Macau;22.1667;113.55;27.01.2020;6;0;0
Macau;Macau;22.1667;113.55;28.01.2020;7;0;0
Macau;Macau;22.1667;113.55;29.01.2020;7;0;0
Macau;Macau;22.1667;113.55;30.01.2020;7;0;0
Macau;Macau;22.1667;113.55;31.01.2020;7;0;0
Macau;Macau;22.1667;113.55;01.02.2020;7;0;0
Macau;Macau;22.1667;113.55;02.02.2020;8;0;0
Macau;Macau;22.1667;113.55;03.02.2020;8;0;0
Macau;Macau;22.1667;113.55;04.02.2020;10;0;0
Macau;Macau;22.1667;113.55;05.02.2020;10;0;0
Macau;Macau;22.1667;113.55;06.02.2020;10;1;0
Macau;Macau;22.1667;113.55;07.02.2020;10;1;0
Macau;Macau;22.1667;113.55;08.02.2020;10;1;0
Macau;Macau;22.1667;113.55;09.02.2020;10;1;0
Macau;Macau;22.1667;113.55;10.02.2020;10;1;0
Macau;Macau;22.1667;113.55;11.02.2020;10;1;0
Macau;Macau;22.1667;113.55;12.02.2020;10;2;0
Macau;Macau;22.1667;113.55;13.02.2020;10;3;0
Macau;Macau;22.1667;113.55;14.02.2020;10;3;0
Macau;Macau;22.1667;113.55;15.02.2020;10;3;0
Macau;Macau;22.1667;113.55;16.02.2020;10;5;0
Macau;Macau;22.1667;113.55;17.02.2020;10;5;0
Macau;Macau;22.1667;113.55;18.02.2020;10;5;0
Macau;Macau;22.1667;113.55;19.02.2020;10;5;0
Macau;Macau;22.1667;113.55;20.02.2020;10;6;0
Macau;Macau;22.1667;113.55;21.02.2020;10;6;0
Macau;Macau;22.1667;113.55;22.02.2020;10;6;0
Macau;Macau;22.1667;113.55;23.02.2020;10;6;0
Macau;Macau;22.1667;113.55;24.02.2020;10;6;0
Macau;Macau;22.1667;113.55;25.02.2020;10;7;0
Macau;Macau;22.1667;113.55;26.02.2020;10;7;0
Macau;Macau;22.1667;113.55;27.02.2020;10;8;0
Macau;Macau;22.1667;113.55;28.02.2020;10;8;0
Macau;Macau;22.1667;113.55;29.02.2020;10;8;0
Macau;Macau;22.1667;113.55;01.03.2020;10;8;0
Macau;Macau;22.1667;113.55;02.03.2020;10;8;0
Macau;Macau;22.1667;113.55;03.03.2020;10;9;0
Macau;Macau;22.1667;113.55;04.03.2020;10;9;0
Macau;Macau;22.1667;113.55;05.03.2020;10;9;0
Macau;Macau;22.1667;113.55;06.03.2020;10;10;0
Macau;Macau;22.1667;113.55;07.03.2020;10;10;0
Macau;Macau;22.1667;113.55;08.03.2020;10;10;0
Macau;Macau;22.1667;113.55;09.03.2020;10;10;0
Hong Kong;Hong Kong;22.mar;114.2;22.01.2020;0;0;0
Hong Kong;Hong Kong;22.mar;114.2;23.01.2020;2;0;0
Hong Kong;Hong Kong;22.mar;114.2;24.01.2020;2;0;0
Hong Kong;Hong Kong;22.mar;114.2;25.01.2020;5;0;0
Hong Kong;Hong Kong;22.mar;114.2;26.01.2020;8;0;0
Hong Kong;Hong Kong;22.mar;114.2;27.01.2020;8;0;0
Hong Kong;Hong Kong;22.mar;114.2;28.01.2020;8;0;0
Hong Kong;Hong Kong;22.mar;114.2;29.01.2020;10;0;0
Hong Kong;Hong Kong;22.mar;114.2;30.01.2020;10;0;0
Hong Kong;Hong Kong;22.mar;114.2;31.01.2020;12;0;0
Hong Kong;Hong Kong;22.mar;114.2;01.02.2020;13;0;0
Hong Kong;Hong Kong;22.mar;114.2;02.02.2020;15;0;0
Hong Kong;Hong Kong;22.mar;114.2;03.02.2020;15;0;0
Hong Kong;Hong Kong;22.mar;114.2;04.02.2020;17;0;1
Hong Kong;Hong Kong;22.mar;114.2;05.02.2020;21;0;1
Hong Kong;Hong Kong;22.mar;114.2;06.02.2020;24;0;1
Hong Kong;Hong Kong;22.mar;114.2;07.02.2020;25;0;1
Hong Kong;Hong Kong;22.mar;114.2;08.02.2020;26;0;1
Hong Kong;Hong Kong;22.mar;114.2;09.02.2020;29;0;1
Hong Kong;Hong Kong;22.mar;114.2;10.02.2020;38;0;1
Hong Kong;Hong Kong;22.mar;114.2;11.02.2020;49;0;1
Hong Kong;Hong Kong;22.mar;114.2;12.02.2020;50;1;1
Hong Kong;Hong Kong;22.mar;114.2;13.02.2020;53;1;1
Hong Kong;Hong Kong;22.mar;114.2;14.02.2020;56;1;1
Hong Kong;Hong Kong;22.mar;114.2;15.02.2020;56;1;1
Hong Kong;Hong Kong;22.mar;114.2;16.02.2020;57;2;1
Hong Kong;Hong Kong;22.mar;114.2;17.02.2020;60;2;1
Hong Kong;Hong Kong;22.mar;114.2;18.02.2020;62;2;1
Hong Kong;Hong Kong;22.mar;114.2;19.02.2020;63;5;2
Hong Kong;Hong Kong;22.mar;114.2;20.02.2020;68;6;2
